DATE_DIM,DAY_OF_WEEK,AGE,GENDER,TENURE_IN_DAYS,RESIDENTIAL_STATE,TOTAL_TURNOVER
1/15/2021,6,53,0,12286,0,24
1/15/2021,6,73,0,1935,0,35
1/15/2021,6,46,0,3887,0,390
1/15/2021,6,33,0,3051,0,2426
1/15/2021,6,85,0,6960,0,50
1/15/2021,6,59,0,5110,0,35
1/15/2021,6,76,0,2218,0,25
1/15/2021,6,34,0,1769,0,49.5
1/15/2021,6,40,0,1294,0,8
1/15/2021,6,20,0,114,1,250
1/15/2021,6,81,0,4375,0,600
1/15/2021,6,35,1,3220,0,690
1/15/2021,6,46,0,3871,0,15
1/15/2021,6,58,1,3513,0,204
1/15/2021,6,46,0,327,1,56
1/15/2021,6,34,0,1653,0,55
1/15/2021,6,41,0,5110,0,15
1/15/2021,6,42,0,1176,0,1124
1/15/2021,6,74,0,811,1,50
1/15/2021,6,24,0,803,0,84
1/15/2021,6,63,0,6643,0,270
1/15/2021,6,65,0,5047,0,21
1/15/2021,6,53,0,3594,0,410.5
1/15/2021,6,30,0,1979,0,60
1/15/2021,6,60,0,8397,0,23.5
1/15/2021,6,58,0,7193,0,90
1/15/2021,6,45,0,3424,0,1516
1/15/2021,6,38,0,1988,0,425
1/15/2021,6,52,0,2072,0,65
1/15/2021,6,68,0,710,1,206.1
1/15/2021,6,30,0,2751,1,108
1/15/2021,6,66,0,1569,0,360
1/15/2021,6,50,0,5922,0,50
1/15/2021,6,22,0,163,0,12
1/15/2021,6,29,0,349,0,20
1/15/2021,6,61,0,11060,0,25
1/15/2021,6,55,0,2312,0,100
1/15/2021,6,54,0,390,0,10
1/15/2021,6,86,0,1147,1,21
1/15/2021,6,50,0,2811,0,15
1/15/2021,6,59,0,2694,0,10
1/15/2021,6,33,0,3,0,162
1/15/2021,6,76,0,10256,0,155
1/15/2021,6,68,0,8101,0,5
1/15/2021,6,55,0,1490,0,80
1/15/2021,6,62,0,2409,0,93.5
1/15/2021,6,33,0,2070,0,153.5
1/15/2021,6,55,0,1533,0,2666
1/15/2021,6,48,1,2514,0,10
1/15/2021,6,65,1,3315,0,73.5
1/15/2021,6,89,0,3588,0,50
1/15/2021,6,67,0,5809,0,230
1/15/2021,6,59,0,329,1,2
1/15/2021,6,60,1,1557,0,303
1/15/2021,6,61,0,1399,0,288
1/15/2021,6,42,1,2667,0,74
1/15/2021,6,34,0,1570,0,118
1/15/2021,6,60,0,4374,0,134
1/15/2021,6,28,0,1224,0,50
1/15/2021,6,75,1,4202,0,33.5
1/15/2021,6,49,0,3033,0,16
1/15/2021,6,47,0,4834,0,100
1/15/2021,6,23,0,94,1,60
1/15/2021,6,52,0,125,0,17
1/15/2021,6,42,0,437,0,18
1/15/2021,6,27,0,1491,0,13
1/15/2021,6,61,0,5710,0,297
1/15/2021,6,68,0,2696,0,34
1/15/2021,6,33,0,1172,0,25
1/15/2021,6,40,0,1537,0,10
1/15/2021,6,64,0,8415,0,13
1/15/2021,6,42,0,266,0,224.5
1/15/2021,6,27,0,68,1,250
1/15/2021,6,43,0,545,1,150
1/15/2021,6,40,0,2264,0,13
1/15/2021,6,45,0,590,0,355
1/15/2021,6,32,0,1168,1,55
1/15/2021,6,56,0,2435,0,10
1/15/2021,6,62,0,232,0,46
1/15/2021,6,43,1,3234,0,108
1/15/2021,6,63,0,203,0,22
1/15/2021,6,69,0,1918,0,30
1/15/2021,6,56,1,7031,0,5
1/15/2021,6,33,0,1318,0,117
1/15/2021,6,51,0,2933,1,336
1/15/2021,6,76,1,12824,0,22
1/15/2021,6,43,0,4003,0,98
1/15/2021,6,51,0,2532,0,10
1/15/2021,6,25,0,2103,0,273
1/15/2021,6,70,0,12,0,43
1/15/2021,6,39,0,3568,0,2450
1/15/2021,6,47,0,437,0,139
1/15/2021,6,68,0,5044,0,990
1/15/2021,6,41,0,1064,0,34.5
1/15/2021,6,52,0,1238,0,15.5
1/15/2021,6,47,0,424,0,4
1/15/2021,6,61,1,269,0,291
1/15/2021,6,66,0,1801,0,70
1/15/2021,6,37,0,1853,0,105
1/15/2021,6,41,0,2715,0,17
1/15/2021,6,75,0,14673,0,40
1/15/2021,6,29,0,27,1,173
1/15/2021,6,70,0,1010,0,410
1/15/2021,6,74,0,193,1,20
1/15/2021,6,56,0,3440,0,36
1/15/2021,6,29,0,939,0,48.5
1/15/2021,6,79,0,290,0,19
1/15/2021,6,74,0,868,0,36
1/15/2021,6,76,0,3006,0,6
1/15/2021,6,61,0,567,0,50
1/15/2021,6,52,0,1167,0,1330
1/15/2021,6,74,0,510,0,29
1/15/2021,6,46,0,4344,0,8
1/15/2021,6,55,1,3464,0,20
1/15/2021,6,68,0,2936,0,34
1/15/2021,6,43,0,2302,0,10
1/15/2021,6,66,0,1868,0,10
1/15/2021,6,56,0,9118,0,4
1/15/2021,6,34,0,73,0,200
1/15/2021,6,57,0,2134,1,69
1/15/2021,6,77,0,1904,0,6
1/15/2021,6,61,0,3163,0,50
1/15/2021,6,61,0,1048,1,15
1/15/2021,6,69,0,11018,0,2
1/15/2021,6,69,0,1210,0,20
1/15/2021,6,44,0,1888,0,2
1/15/2021,6,49,0,203,0,631.5
1/15/2021,6,49,0,3681,0,23
1/15/2021,6,52,1,1523,0,10
1/15/2021,6,50,1,2264,0,343
1/15/2021,6,54,0,488,0,2
1/15/2021,6,53,0,3667,0,65
1/15/2021,6,36,0,128,1,20
1/15/2021,6,26,0,1203,0,1
1/15/2021,6,70,0,247,0,25.5
1/15/2021,6,50,0,412,0,160
1/15/2021,6,58,0,1701,0,45
1/15/2021,6,62,0,2759,0,7
1/15/2021,6,64,0,1756,0,205
1/15/2021,6,35,0,277,0,266.5
1/15/2021,6,69,0,5709,0,50
1/15/2021,6,82,0,3775,0,35
1/15/2021,6,75,0,17097,0,12
1/15/2021,6,75,0,5203,0,5
1/15/2021,6,35,0,1178,0,115
1/15/2021,6,54,0,2055,0,20
1/15/2021,6,50,0,7303,0,246
1/15/2021,6,36,0,5607,0,1021.5
1/15/2021,6,23,0,1106,0,50
1/15/2021,6,54,0,5195,0,64
1/15/2021,6,56,0,1737,0,190
1/15/2021,6,44,0,1536,0,13
1/15/2021,6,60,0,8053,0,481.5
1/15/2021,6,46,0,2637,0,18
1/15/2021,6,39,0,3741,0,7
1/15/2021,6,55,0,943,0,683.43
1/15/2021,6,52,1,3160,0,48
1/15/2021,6,46,0,2265,0,130
1/15/2021,6,67,0,2478,0,6
1/15/2021,6,58,1,894,0,206
1/15/2021,6,34,1,1547,0,36
1/15/2021,6,67,1,1180,0,11
1/15/2021,6,33,0,3368,0,5
1/15/2021,6,75,0,14493,0,163
1/15/2021,6,59,0,7995,0,35
1/15/2021,6,34,0,5441,0,277
1/15/2021,6,36,0,3724,0,1021
1/15/2021,6,42,0,1343,0,40
1/15/2021,6,64,0,7658,0,155
1/15/2021,6,48,1,3507,0,75
1/15/2021,6,53,0,3108,0,60
1/15/2021,6,70,0,2390,0,112.2
1/15/2021,6,68,1,1939,0,14
1/15/2021,6,58,0,2814,0,140
1/15/2021,6,56,0,2561,0,70
1/15/2021,6,57,0,298,0,21
1/15/2021,6,30,1,564,1,638
1/15/2021,6,60,0,7728,0,17.5
1/15/2021,6,60,0,1321,0,10
1/15/2021,6,52,1,3282,0,5
1/15/2021,6,33,1,815,0,2947
1/15/2021,6,59,0,6157,0,12.5
1/15/2021,6,25,0,109,1,50
1/15/2021,6,60,0,3210,0,18
1/15/2021,6,69,0,1674,0,20
1/15/2021,6,69,1,2992,0,31
1/15/2021,6,54,0,147,0,38
1/15/2021,6,31,0,105,1,22.5
1/15/2021,6,61,0,7673,0,16
1/15/2021,6,75,1,8593,0,67
1/15/2021,6,80,0,293,0,5
1/15/2021,6,65,0,3744,1,142
1/15/2021,6,49,0,2066,0,289.07
1/15/2021,6,70,0,13320,0,65
1/15/2021,6,63,0,1553,0,391
1/15/2021,6,74,0,7946,0,20
1/15/2021,6,64,0,7545,0,2175.54
1/15/2021,6,48,0,3541,0,18
1/15/2021,6,20,0,205,0,200
1/15/2021,6,62,0,3310,0,80
1/15/2021,6,53,1,4416,0,248.5
1/15/2021,6,35,1,1590,0,5
1/15/2021,6,61,1,6699,0,36.5
1/15/2021,6,67,0,9615,0,108.5
1/15/2021,6,52,0,1973,0,5
1/15/2021,6,63,0,7596,0,0.5
1/15/2021,6,32,0,36,1,110
1/15/2021,6,72,0,2666,0,221
1/15/2021,6,65,0,13255,0,23
1/15/2021,6,71,0,1770,0,12
1/15/2021,6,49,0,5992,0,0.5
1/15/2021,6,38,0,1182,0,5
1/15/2021,6,44,0,1361,0,71
1/15/2021,6,69,1,1472,0,82
1/15/2021,6,68,0,4463,0,96
1/15/2021,6,56,0,2265,0,6
1/15/2021,6,62,0,9593,0,12
1/15/2021,6,78,0,245,0,28
1/15/2021,6,32,0,2652,0,50
1/15/2021,6,66,0,359,1,100
1/15/2021,6,38,1,1996,1,550
1/15/2021,6,29,0,2506,0,214
1/15/2021,6,62,0,2975,1,66.5
1/15/2021,6,61,0,7202,0,4
1/15/2021,6,38,0,1907,0,15
1/15/2021,6,72,0,5114,0,12
1/15/2021,6,48,0,2002,0,7
1/15/2021,6,63,0,1513,0,25
1/15/2021,6,45,0,1684,0,60
1/15/2021,6,67,0,9654,0,11
1/15/2021,6,77,1,3908,0,2
1/15/2021,6,43,0,1402,0,477
1/15/2021,6,42,0,2273,0,1
1/15/2021,6,67,0,294,0,52.5
1/15/2021,6,57,0,12386,0,23
1/15/2021,6,58,0,540,1,32
1/15/2021,6,69,0,955,0,40
1/15/2021,6,53,0,4157,0,84.5
1/15/2021,6,52,0,0,1,500
1/15/2021,6,27,0,1550,0,105
1/15/2021,6,69,0,1437,0,20
1/15/2021,6,49,1,567,0,21
1/15/2021,6,67,1,2262,0,80
1/15/2021,6,84,1,14247,0,3
1/15/2021,6,55,0,1595,0,20
1/15/2021,6,71,0,14638,0,70
1/15/2021,6,39,0,649,0,79
1/15/2021,6,51,0,1253,0,1312
1/15/2021,6,51,0,173,0,55
1/15/2021,6,60,1,851,0,239
1/15/2021,6,57,0,4880,0,339
1/15/2021,6,82,0,7013,0,48.1
1/15/2021,6,48,0,2484,0,1
1/15/2021,6,60,1,266,0,48
1/15/2021,6,60,0,9919,0,48
1/15/2021,6,73,0,15018,0,57
1/15/2021,6,59,0,12797,0,50
1/15/2021,6,38,0,1672,0,5
1/15/2021,6,27,0,2539,0,157.5
1/15/2021,6,57,1,19,0,43
1/15/2021,6,62,0,619,0,99
1/15/2021,6,68,0,1707,0,30
1/15/2021,6,44,0,5152,0,55
1/15/2021,6,63,0,6741,0,32
1/15/2021,6,60,0,363,0,1
1/15/2021,6,66,0,12510,0,128.5
1/15/2021,6,70,0,398,0,35.5
1/15/2021,6,75,0,325,0,21
1/15/2021,6,60,0,4541,0,600
1/15/2021,6,50,0,1566,0,50
1/15/2021,6,69,1,6170,0,876.5
1/15/2021,6,79,0,3535,0,60
1/15/2021,6,86,0,19273,0,22
1/15/2021,6,52,0,4974,0,1
1/15/2021,6,34,0,67,0,190
1/15/2021,6,60,0,6954,0,81
1/15/2021,6,41,0,769,1,1428.5
1/15/2021,6,61,0,422,0,18.5
1/15/2021,6,64,0,6170,0,54.5
1/15/2021,6,54,0,6924,0,160
1/15/2021,6,25,0,29,0,50
1/15/2021,6,37,1,2631,0,3
1/15/2021,6,42,0,943,1,40
1/15/2021,6,49,0,1875,0,139
1/15/2021,6,54,0,6290,0,198.5
1/15/2021,6,36,0,1372,0,10
1/15/2021,6,31,0,1265,0,4789
1/15/2021,6,48,0,5861,0,39.5
1/15/2021,6,60,0,1276,0,176
1/15/2021,6,78,0,5689,0,88
1/15/2021,6,59,0,1372,0,21
1/15/2021,6,55,1,11325,0,44
1/15/2021,6,70,0,2247,0,103
1/15/2021,6,42,0,868,0,230
1/15/2021,6,60,0,3723,1,70
1/15/2021,6,49,0,468,0,10
1/15/2021,6,65,0,2124,0,102
1/15/2021,6,43,0,4789,0,40
1/15/2021,6,67,0,1399,0,3
1/15/2021,6,28,0,2950,0,57.5
1/15/2021,6,53,0,659,0,23.5
1/15/2021,6,52,0,1203,0,236
1/15/2021,6,64,0,2510,0,34.5
1/15/2021,6,36,0,1892,0,170
1/15/2021,6,74,1,12606,0,50
1/15/2021,6,20,0,73,0,29
1/15/2021,6,49,0,1406,1,100
1/15/2021,6,37,0,4471,0,64
1/15/2021,6,33,0,888,0,224.5
1/15/2021,6,78,1,8081,0,2640
1/15/2021,6,52,0,478,0,24.5
1/15/2021,6,68,0,4100,0,11.5
1/15/2021,6,21,0,445,1,50
1/15/2021,6,73,0,26,0,2
1/15/2021,6,49,0,47,0,5
1/15/2021,6,75,0,13688,0,44
1/15/2021,6,33,0,2621,0,41.5
1/15/2021,6,50,1,3713,0,1
1/15/2021,6,46,0,3949,0,4
1/15/2021,6,51,0,818,0,70
1/15/2021,6,40,0,1984,0,50
1/15/2021,6,73,0,2531,0,20
1/15/2021,6,64,0,10986,0,79.5
1/15/2021,6,56,0,74,0,23
1/15/2021,6,32,0,3864,0,165
1/15/2021,6,64,0,1987,0,5750
1/15/2021,6,65,0,2184,0,10
1/15/2021,6,20,0,178,0,58
1/15/2021,6,60,0,1898,0,15
1/15/2021,6,31,1,1969,0,5
1/15/2021,6,32,0,1196,0,7
1/15/2021,6,47,0,13,0,9
1/15/2021,6,49,0,7989,0,266.42
1/15/2021,6,33,0,164,0,386.74
1/15/2021,6,46,0,6302,0,30
1/15/2021,6,54,0,6097,0,2572.5
1/15/2021,6,70,0,8460,0,21
1/15/2021,6,54,0,3006,0,279
1/15/2021,6,59,0,3519,0,12.5
1/15/2021,6,49,0,629,0,39
1/15/2021,6,74,0,2509,0,386.5
1/15/2021,6,69,0,2650,0,44
1/15/2021,6,58,1,849,0,63
1/15/2021,6,54,0,8418,0,144
1/15/2021,6,44,0,1537,1,98.5
1/15/2021,6,24,0,801,0,5
1/15/2021,6,56,0,7567,0,56.5
1/15/2021,6,44,0,168,0,10
1/15/2021,6,42,0,2903,0,5
1/15/2021,6,61,0,1582,0,650.5
1/15/2021,6,52,0,6318,0,20
1/15/2021,6,75,0,280,0,8
1/15/2021,6,35,0,2483,1,50
1/15/2021,6,79,0,1318,0,335
1/15/2021,6,31,0,420,1,24
1/15/2021,6,55,0,7690,0,44
1/15/2021,6,22,0,83,0,14
1/15/2021,6,25,0,455,0,8
1/15/2021,6,38,0,5735,0,17
1/15/2021,6,54,0,951,1,213
1/15/2021,6,60,0,828,0,922.5
1/15/2021,6,51,0,1597,0,26
1/15/2021,6,54,0,6409,0,70
1/15/2021,6,29,0,264,1,50
1/15/2021,6,61,0,1494,0,4
1/15/2021,6,52,0,1107,0,10
1/15/2021,6,58,0,73,0,90
1/15/2021,6,57,0,1678,0,9
1/15/2021,6,84,0,823,0,27
1/15/2021,6,82,0,12810,0,3.5
1/15/2021,6,44,0,3865,0,1
1/15/2021,6,70,1,5867,0,67.5
1/15/2021,6,32,0,1448,0,20
1/15/2021,6,65,0,5620,0,87
1/15/2021,6,28,0,122,0,123.5
1/15/2021,6,45,0,6272,0,225
1/15/2021,6,58,1,3515,0,300
1/15/2021,6,38,1,2511,0,515.45
1/15/2021,6,30,0,77,0,2410
1/15/2021,6,71,0,4928,0,3.2
1/15/2021,6,31,0,758,0,50
1/15/2021,6,51,0,1179,0,4
1/15/2021,6,52,0,4003,0,124
1/15/2021,6,45,0,1901,0,34
1/15/2021,6,73,1,14728,0,6
1/15/2021,6,71,0,1794,0,66
1/15/2021,6,75,0,289,0,20
1/15/2021,6,42,0,1175,0,346
1/15/2021,6,28,0,1244,0,103.5
1/15/2021,6,64,0,860,0,26
1/15/2021,6,39,0,6,0,0.5
1/15/2021,6,59,0,7738,0,10
1/15/2021,6,52,0,2816,0,1299
1/15/2021,6,61,0,2723,0,101
1/15/2021,6,61,0,1931,0,10
1/15/2021,6,47,0,6644,0,90
1/15/2021,6,48,1,1409,0,1.5
1/15/2021,6,79,0,59,0,31
1/15/2021,6,54,1,1607,0,62
1/15/2021,6,67,0,2050,0,126
1/15/2021,6,24,0,524,0,10
1/15/2021,6,68,0,1768,0,2
1/15/2021,6,76,0,1750,0,5
1/15/2021,6,59,0,6052,0,100
1/15/2021,6,68,0,10046,0,5
1/15/2021,6,57,0,276,0,4
1/15/2021,6,71,0,294,0,34
1/15/2021,6,62,0,8872,0,413
1/15/2021,6,39,0,2827,0,30
1/15/2021,6,64,0,14148,0,182.5
1/15/2021,6,76,0,8611,0,163
1/15/2021,6,37,0,2135,0,145
1/15/2021,6,48,1,2269,0,19
1/15/2021,6,50,0,1661,0,145
1/15/2021,6,55,0,1587,0,37
1/15/2021,6,57,0,9156,0,5.5
1/15/2021,6,63,1,3303,0,55
1/15/2021,6,37,0,3177,0,51
1/15/2021,6,55,0,3605,0,15
1/15/2021,6,32,0,3462,0,618
1/15/2021,6,71,0,4480,0,146.5
1/15/2021,6,26,0,221,1,50
1/15/2021,6,30,0,3033,0,20
1/15/2021,6,58,0,2190,0,6
1/15/2021,6,91,0,14990,0,103
1/15/2021,6,56,0,287,0,45
1/15/2021,6,63,0,12635,0,529
1/15/2021,6,46,1,6674,0,9
1/15/2021,6,33,0,1543,0,130
1/15/2021,6,40,0,6580,0,90
1/15/2021,6,51,0,1581,0,25
1/15/2021,6,66,0,2136,0,10
1/15/2021,6,37,0,1918,0,5
1/15/2021,6,64,0,83,1,30
1/15/2021,6,40,0,1215,0,20
1/15/2021,6,35,0,1785,0,370
1/15/2021,6,46,0,2638,0,15
1/15/2021,6,57,0,6063,0,38
1/15/2021,6,51,0,3049,0,20
1/15/2021,6,45,0,5312,0,157
1/15/2021,6,57,0,92,0,58
1/15/2021,6,63,0,4377,0,25
1/15/2021,6,22,0,1025,0,626.5
1/15/2021,6,49,0,1548,0,210
1/15/2021,6,63,0,5859,0,447
1/15/2021,6,43,0,2126,0,310
1/15/2021,6,50,0,1640,0,10
1/15/2021,6,46,0,4464,0,561.5
1/15/2021,6,46,0,797,0,50
1/15/2021,6,81,0,8491,0,34
1/15/2021,6,62,0,1439,0,132
1/15/2021,6,56,0,3707,0,921
1/15/2021,6,59,0,12583,0,215.5
1/15/2021,6,37,1,2785,0,20
1/15/2021,6,75,0,260,0,10
1/15/2021,6,52,0,4861,0,186
1/15/2021,6,56,0,1515,0,1283.3
1/15/2021,6,67,1,4845,0,16
1/15/2021,6,54,1,372,0,33.76
1/15/2021,6,50,1,878,0,6
1/15/2021,6,66,0,978,0,18
1/15/2021,6,39,0,2279,0,420
1/15/2021,6,40,0,111,0,2
1/15/2021,6,45,0,1871,0,46.5
1/15/2021,6,56,0,856,0,9
1/15/2021,6,66,0,7309,0,30.5
1/15/2021,6,60,0,443,0,53
1/15/2021,6,45,0,770,1,647
1/15/2021,6,44,0,3489,0,22
1/15/2021,6,41,0,1727,0,91
1/15/2021,6,39,0,801,0,47
1/15/2021,6,48,0,5683,0,159
1/15/2021,6,63,0,285,0,80
1/15/2021,6,35,0,4246,0,10
1/15/2021,6,66,0,540,0,28
1/15/2021,6,65,0,12373,0,5
1/15/2021,6,72,0,1600,0,10
1/15/2021,6,54,0,3746,0,84
1/15/2021,6,73,0,13255,0,30
1/15/2021,6,65,0,4858,0,60.9
1/15/2021,6,54,0,4984,0,67
1/15/2021,6,29,0,496,1,100
1/15/2021,6,56,0,1525,0,28
1/15/2021,6,70,0,1560,0,6
1/15/2021,6,67,0,4313,0,9
1/15/2021,6,57,1,2163,1,51.5
1/15/2021,6,27,0,42,0,8.5
1/15/2021,6,65,1,2681,0,7
1/15/2021,6,22,1,160,0,43
1/15/2021,6,65,0,5792,0,31.5
1/15/2021,6,21,0,693,0,5
1/15/2021,6,50,0,1693,0,318
1/15/2021,6,30,0,1377,0,25
1/15/2021,6,67,1,2094,0,111.5
1/15/2021,6,63,0,11346,0,55
1/15/2021,6,28,0,2272,0,6
1/15/2021,6,67,1,4857,1,30
1/15/2021,6,56,0,7298,0,30
1/15/2021,6,41,0,1666,0,14
1/15/2021,6,77,0,359,0,79
1/15/2021,6,70,0,11561,0,8
1/15/2021,6,71,0,14688,0,5
1/15/2021,6,24,1,1552,0,54.5
1/15/2021,6,49,0,4650,0,67
1/15/2021,6,56,0,335,0,315
1/15/2021,6,68,0,286,0,200.5
1/15/2021,6,44,0,648,0,50
1/15/2021,6,34,1,1119,0,10
1/15/2021,6,36,0,381,0,99.5
1/15/2021,6,48,1,5576,0,20
1/15/2021,6,46,0,560,0,288
1/15/2021,6,60,0,1670,0,168
1/15/2021,6,75,1,14,0,628
1/15/2021,6,51,0,5482,0,11
1/15/2021,6,31,0,1701,0,50
1/15/2021,6,75,0,1133,0,177
1/15/2021,6,32,0,998,0,16
1/15/2021,6,56,0,2602,0,5
1/15/2021,6,74,0,4484,0,5
1/15/2021,6,49,0,1189,0,378.5
1/15/2021,6,33,0,1395,1,50
1/15/2021,6,60,1,2168,0,209
1/15/2021,6,46,1,2258,0,514.5
1/15/2021,6,59,0,10991,0,173
1/15/2021,6,52,0,1505,0,12
1/15/2021,6,25,0,1465,0,25
1/15/2021,6,66,0,2994,0,10
1/15/2021,6,42,1,4093,0,28
1/15/2021,6,77,0,664,0,7
1/15/2021,6,22,0,131,1,98
1/15/2021,6,63,0,3405,0,30
1/15/2021,6,59,1,6631,0,1.5
1/15/2021,6,47,0,5784,0,4
1/15/2021,6,65,0,13560,0,32.5
1/15/2021,6,66,0,3553,0,5
1/15/2021,6,28,0,616,0,1000
1/15/2021,6,76,0,289,0,54
1/15/2021,6,63,1,3518,0,17
1/15/2021,6,49,0,2334,0,444
1/15/2021,6,63,0,8334,0,31.5
1/15/2021,6,69,0,8416,0,340.5
1/15/2021,6,64,0,4206,0,60
1/15/2021,6,64,0,296,0,62
1/15/2021,6,37,1,3446,0,25
1/15/2021,6,53,0,804,0,4
1/15/2021,6,21,0,210,0,47
1/15/2021,6,40,0,4004,0,5
1/15/2021,6,75,0,9,0,10
1/15/2021,6,35,0,1658,1,40
1/15/2021,6,67,0,3088,0,95
1/15/2021,6,46,0,2704,0,656.5
1/15/2021,6,68,0,1097,0,60
1/15/2021,6,58,0,1882,0,96.5
1/15/2021,6,55,0,1608,0,351.5
1/15/2021,6,51,0,3410,0,32
1/15/2021,6,64,0,3964,0,61
1/15/2021,6,35,1,3201,0,17.5
1/15/2021,6,69,0,2422,0,82
1/15/2021,6,36,0,3446,0,10
1/15/2021,6,47,0,7843,0,28
1/15/2021,6,55,0,293,0,138
1/15/2021,6,50,0,7471,0,5
1/15/2021,6,71,0,16844,0,378.26
1/15/2021,6,73,0,2630,0,14
1/15/2021,6,44,0,799,0,47
1/15/2021,6,32,0,3420,0,281.5
1/15/2021,6,41,0,2425,0,370.5
1/15/2021,6,46,0,4123,0,190
1/15/2021,6,53,0,1239,0,105
1/15/2021,6,44,1,1900,0,9
1/15/2021,6,56,0,4823,0,20
1/15/2021,6,56,0,5179,0,82
1/15/2021,6,49,0,384,0,10
1/15/2021,6,24,0,293,0,453
1/15/2021,6,24,0,969,0,77
1/15/2021,6,48,0,2077,0,20
1/15/2021,6,68,0,5092,0,65
1/15/2021,6,39,0,2346,0,115
1/15/2021,6,44,1,2303,0,72
1/15/2021,6,45,0,802,0,5
1/15/2021,6,50,0,5309,0,82
1/15/2021,6,30,1,2666,0,250
1/15/2021,6,20,0,100,1,250
1/15/2021,6,72,0,538,0,35
1/15/2021,6,42,0,2225,0,20
1/15/2021,6,48,0,202,1,288
1/15/2021,6,52,0,5816,0,178.1
1/15/2021,6,48,0,954,0,40
1/15/2021,6,73,1,4131,0,18
1/15/2021,6,36,0,841,0,28.5
1/15/2021,6,46,0,1434,0,50
1/15/2021,6,70,0,638,0,15
1/15/2021,6,32,0,4511,0,741
1/15/2021,6,53,0,5541,0,50
1/15/2021,6,45,0,531,0,76.5
1/15/2021,6,20,0,111,0,74
1/15/2021,6,75,0,3609,1,4
1/15/2021,6,54,0,1874,0,277
1/15/2021,6,45,0,2266,0,230.5
1/15/2021,6,40,0,4834,0,4
1/15/2021,6,41,0,3563,0,30
1/15/2021,6,33,0,46,0,26
1/15/2021,6,38,0,220,1,5
1/15/2021,6,67,1,279,0,20
1/15/2021,6,34,0,1594,0,25
1/15/2021,6,69,0,1338,0,65
1/15/2021,6,42,0,4158,0,111.5
1/15/2021,6,61,0,2650,0,3
1/15/2021,6,54,0,11452,0,366.5
1/15/2021,6,58,0,3501,0,40.5
1/15/2021,6,65,0,3659,0,14
1/15/2021,6,42,1,1092,0,38
1/15/2021,6,59,0,4712,0,30
1/15/2021,6,77,0,219,0,5
1/15/2021,6,67,0,13282,0,40
1/15/2021,6,66,0,14702,0,11
1/15/2021,6,45,0,1784,0,790
1/15/2021,6,73,0,7764,0,8
1/15/2021,6,59,0,2065,0,25
1/15/2021,6,47,0,2532,0,1736
1/15/2021,6,65,0,1356,0,23.5
1/15/2021,6,45,0,1580,0,129
1/15/2021,6,43,0,1385,1,300
1/15/2021,6,56,0,2182,0,5
1/15/2021,6,55,1,6181,0,230
1/15/2021,6,65,0,11255,0,149.5
1/15/2021,6,74,0,4425,0,28.5
1/15/2021,6,39,0,1539,0,90
1/15/2021,6,43,0,4207,1,73
1/15/2021,6,52,0,288,0,30
1/15/2021,6,68,1,6384,0,7
1/15/2021,6,78,0,3689,0,26.7
1/15/2021,6,54,0,3812,0,955
1/15/2021,6,45,0,685,0,102
1/15/2021,6,56,0,2655,0,205.9
1/15/2021,6,39,0,643,0,254
1/15/2021,6,69,0,3788,0,0
1/15/2021,6,44,0,4584,0,69.5
1/15/2021,6,60,0,2281,0,96
1/15/2021,6,37,0,4978,0,30
1/15/2021,6,22,0,1014,0,54
1/15/2021,6,67,0,4815,0,100
1/15/2021,6,35,0,187,0,10
1/15/2021,6,64,0,666,0,9
1/15/2021,6,41,0,655,0,3350
1/15/2021,6,60,0,1509,0,50
1/15/2021,6,55,1,2542,0,6
1/15/2021,6,48,1,813,0,108
1/15/2021,6,48,0,1419,0,600
1/15/2021,6,89,1,6237,0,20
1/15/2021,6,34,0,344,0,88
1/15/2021,6,46,0,579,0,589
1/15/2021,6,48,0,3900,0,40
1/15/2021,6,35,0,2367,0,201.5
1/15/2021,6,48,0,837,0,44
1/15/2021,6,56,0,1424,0,42
1/15/2021,6,58,0,3589,0,15
1/15/2021,6,60,0,1947,0,135
1/15/2021,6,54,0,615,0,10
1/15/2021,6,40,0,2627,0,60
1/15/2021,6,65,0,10675,0,53.5
1/15/2021,6,42,0,6161,0,447
1/15/2021,6,67,0,3439,0,99.5
1/15/2021,6,38,0,1595,0,12
1/15/2021,6,33,0,1840,1,107
1/15/2021,6,35,0,659,1,30
1/15/2021,6,58,0,1507,0,7
1/15/2021,6,39,0,3023,0,20
1/15/2021,6,68,0,2351,0,35
1/15/2021,6,31,0,1807,0,475.5
1/15/2021,6,67,0,5834,0,52
1/15/2021,6,45,1,6391,0,5
1/15/2021,6,71,0,7773,0,31
1/15/2021,6,29,0,215,0,22
1/15/2021,6,68,0,438,0,37
1/15/2021,6,65,0,196,1,20
1/15/2021,6,77,0,825,0,30
1/15/2021,6,73,0,1276,0,21
1/15/2021,6,51,0,340,0,118
1/15/2021,6,36,0,5467,0,490
1/15/2021,6,60,1,3009,0,15
1/15/2021,6,51,0,7735,0,1151
1/15/2021,6,60,0,25,0,400
1/15/2021,6,56,0,3368,0,91.5
1/15/2021,6,60,0,9591,0,200
1/15/2021,6,72,0,8663,0,102
1/15/2021,6,82,0,4749,0,20
1/15/2021,6,77,0,16549,0,419
1/15/2021,6,47,0,2974,0,17
1/15/2021,6,52,0,268,0,329
1/15/2021,6,64,0,264,0,32
1/15/2021,6,70,0,2994,0,20
